albedo
0.236549
0.227895
0.237449
0.162323
0.146261
0.127213
0.109167
0.125216
0.140276
0.179273
0.159445
0.161876
0.141093
0.140601
0.222669
0.239742
0.244634
0.267221
0.233612
0.244915
0.271129
0.279325
0.237568
0.256434
0.278234
0.282268
0.278028
0.237906
0.243087
0.283513
0.277548
0.285177
0.274006
0.238651
0.241737
0.285422
0.288197
0.278411
0.269471
0.27151
0.226103
0.214248
0.277889
0.270569
0.283158
0.267716
0.263811
0.226986
0.226185
0.211257
0.27505
0.276807
0.273821
0.278182
0.238444
0.240898
0.22674
0.169953
0.136627
0.284135
0.278064
0.269203
0.276387
0.268979
0.253125
0.22205
0.19679
0.193829
0.180393
0.272917
0.27355
0.281186
0.267989
0.270553
0.274363
0.246812
0.228727
0.122885
0.1479
0.130198
0.274202
0.268771
0.269069
0.2588
0.259602
0.260564
0.262901
0.254297
0.105809
0.106787
0.120061
0.11605
0.280163
0.27741
0.269296
0.254288
0.243479
0.246171
0.284462
0.234579
0.205568
0.161249
0.112168
0.122275
0.115834
0.270735
0.269356
0.267081
0.260768
0.272507
0.260899
0.259862
0.244933
0.217588
0.158734
0.108771
0.110955
0.136529
0.153843
0.280339
0.277792
0.274218
0.26216
0.261362
0.243691
0.218253
0.168479
0.13707
0.121004
0.130353
0.13832
0.154653
0.177513
0.165155
0.279075
0.276868
0.278702
0.268132
0.251972
0.205874
0.218996
0.132196
0.116562
0.145255
0.14663
0.160312
0.168669
0.190365
0.180229
0.164139
0.268452
0.267017
0.242732
0.255681
0.269937
0.244483
0.167583
0.116229
0.131182
0.144699
0.176469
0.191749
0.200773
0.192683
0.173922
0.162735
0.162994
0.249352
0.25313
0.241443
0.234789
0.236427
0.244929
0.130983
0.132409
0.146426
0.166298
0.187538
0.188531
0.192037
0.182044
0.166617
0.158146
0.157326
0.150339
0.236459
0.230557
0.238348
0.226769
0.230898
0.215091
0.129543
0.134282
0.157111
0.180419
0.187969
0.188132
0.180463
0.160993
0.160271
0.152038
0.149337
0.139623
0.144685
0.128236
0.213235
0.219386
0.233076
0.226507
0.223622
0.141765
0.145344
0.159996
0.172362
0.17426
0.179253
0.168881
0.15412
0.146202
0.135655
0.139032
0.136976
0.136066
0.229378
0.219289
0.236958
0.213261
0.255234
0.235611
0.214978
0.244732
0.26623
0.222094
0.223411
0.228391
0.266255
0.276543
0.212674
0.2329
0.241087
0.264511
0.273958
0.287192
0.220579
0.236172
0.228272
0.239149
0.27096
0.282741
0.278947
0.231549
0.230461
0.19407
0.225552
0.26342
0.277491
0.278961
0.281339
0.229321
0.239693
0.167748
0.209692
0.243497
0.267244
0.281373
0.287957
0.286467
0.22437
0.225407
0.228157
0.219255
0.233431
0.269762
0.280189
0.272432
0.287744
0.281497
0.216863
0.216113
0.255082
0.196782
0.250477
0.27025
0.278551
0.276812
0.285015
0.279114
0.276027
0.198226
0.221618
0.224462
0.216541
0.225673
0.269481
0.279585
0.284191
0.278614
0.281055
0.270087
0.280922
0.172698
0.218909
0.243903
0.251814
0.24008
0.263269
0.277553
0.279308
0.272415
0.284844
0.28532
0.281238
0.276705
0.147907
0.168672
0.242222
0.250492
0.247125
0.197935
0.274834
0.280242
0.270921
0.277044
0.276353
0.283533
0.286199
0.269499
0.141963
0.145198
0.236883
0.232917
0.247417
0.252987
0.276747
0.28075
0.259874
0.249815
0.278728
0.293489
0.274037
0.281697
0.28737
0.155884
0.137839
0.199731
0.237526
0.247267
0.237795
0.26184
0.278901
0.266803
0.242617
0.258058
0.288687
0.285182
0.289582
0.292709
0.289299
0.155215
0.138296
0.158621
0.240302
0.16756
0.154699
0.214789
0.251875
0.265957
0.246652
0.236411
0.232605
0.26661
0.279544
0.27995
0.280693
0.283413
0.127026
0.132352
0.127627
0.237306
0.154367
0.123943
0.200351
0.170949
0.24497
0.251403
0.24438
0.253138
0.224891
0.252776
0.263987
0.274295
0.272946
0.259365
0.120489
0.125699
0.115896
0.209905
0.235773
0.203629
0.176217
0.247299
0.245587
0.24848
0.236658
0.260304
0.246678
0.231116
0.250656
0.241737
0.245709
0.246007
0.257116
0.113078
0.114324
0.136946
0.137347
0.244894
0.196291
0.173927
0.236458
0.247655
0.242716
0.235783
0.220171
0.159719
0.160366
0.131595
0.168406
0.229261
0.242444
0.209994
0.147661
0.14165
0.115053
0.1528
0.119115
0.1045
0.155305
0.114541
0.100318
0.0967657
0.132744
0.109616
0.107564
0.0988213
0.109
0.127015
0.0993285
0.116195
0.105789
0.116235
0.104682
0.109336
0.0968897
0.105164
0.103538
0.112743
0.120935
0.142219
0.137949
0.0964926
0.0941882
0.0997336
0.123152
0.147263
0.16991
0.184448
0.184128
0.143907
0.0961208
0.103983
0.117516
0.103987
0.115953
0.206563
0.191258
0.237125
0.229867
0.109159
0.139008
0.141637
0.147082
0.175858
0.211393
0.178441
0.216931
0.247798
0.24612
0.248063
0.127931
0.159996
0.214052
0.202868
0.223337
0.219326
0.22415
0.218943
0.249519
0.234746
0.227926
0.23476
0.208523
0.234818
0.226435
0.22298
0.228404
0.226271
0.235633
0.224232
0.250317
0.239081
0.237245
0.239682
0.232911
0.239389
0.240177
0.236534
0.231338
0.231671
0.232954
0.238217
0.202262
0.195319
0.234449
0.247407
0.24134
0.2385
0.250154
0.242274
0.236475
0.238069
0.229783
0.227701
0.239851
0.231617
0.226099
0.234781
0.174762
0.237506
0.239172
0.246892
0.239198
0.243282
0.239229
0.238543
0.238241
0.234693
0.237802
0.238026
0.234224
0.235082
0.242405
0.203688
0.139026
0.239237
0.250638
0.243641
0.24009
0.195756
0.240156
0.236189
0.241062
0.242641
0.239523
0.240855
0.230541
0.228452
0.231395
0.135159
0.120828
0.188701
0.235047
0.236769
0.139379
0.159825
0.234603
0.242687
0.237941
0.238432
0.243422
0.24702
0.245086
0.228265
0.198632
0.109727
0.114151
0.111488
0.122508
0.232495
0.21178
0.120065
0.224953
0.233422
0.235943
0.234636
0.231441
0.235021
0.236061
0.248658
0.242157
0.230524
0.2273
0.111951
0.114806
0.0999364
0.120015
0.23203
0.234184
0.23561
0.235688
0.233617
0.228824
0.231338
0.232851
0.231913
0.236317
0.234812
0.241022
0.235932
0.231276
0.225751
0.114097
0.119502
0.114341
0.125525
0.158764
0.234312
0.235152
0.234037
0.233797
0.233156
0.231641
0.23158
0.234087
0.232126
0.231777
0.229445
0.238179
0.242655
0.227929
0.223013
0.117368
0.112857
0.130375
0.107356
0.1212
0.127518
0.11199
0.11463
0.118815
0.118023
0.118058
0.113125
0.109074
0.11821
0.121132
0.150438
0.126381
0.107482
0.111012
0.114809
0.125075
0.149436
0.12506
0.120858
0.121184
0.124933
0.120713
0.128611
0.169389
0.119149
0.118166
0.115986
0.115422
0.120972
0.117821
0.144225
0.187322
0.126824
0.126615
0.123101
0.112925
0.1183
0.124039
0.146426
0.145428
0.174556
0.150733
0.112899
0.110984
0.127402
0.12541
0.12409
0.128277
0.137744
0.134742
0.170232
0.131402
0.114416
0.11426
0.114645
0.126445
0.128108
0.125656
0.139958
0.138531
0.154315
0.177979
0.14637
0.116127
0.110039
0.111364
0.10808
0.126885
0.131579
0.148009
0.14322
0.14507
0.180872
0.202969
0.133988
0.130038
0.11178
0.107939
0.112317
0.129602
0.124932
0.144772
0.14221
0.143559
0.1516
0.167283
0.211156
0.197991
0.132205
0.119477
0.106447
0.108026
0.120668
0.122498
0.130894
0.16042
0.161034
0.15773
0.168907
0.178662
0.197535
0.196718
0.193686
0.152666
0.119223
0.108992
0.113773
0.135144
0.123405
0.139908
0.159504
0.161326
0.176949
0.189278
0.178704
0.163968
0.167836
0.169365
0.155899
0.132719
0.11296
0.112682
0.131445
0.128783
0.143134
0.143166
0.16597
0.157577
0.168529
0.156716
0.176204
0.196877
0.152235
0.158151
0.158174
0.136107
0.127271
0.134662
0.125852
0.122462
0.148263
0.140228
0.168901
0.154461
0.150587
0.155331
0.152711
0.162159
0.22439
0.157034
0.124704
0.153741
0.133731
0.13336
0.129227
0.112189
0.127249
0.129096
0.170246
0.180694
0.170392
0.178172
0.182476
0.195364
0.180359
0.188197
0.222161
0.188562
0.12482
0.138556
0.132577
0.122825
0.13267
0.127505
0.113124
0.135199
0.168614
0.188103
0.209331
0.203724
0.183338
0.199729
0.207295
0.216762
0.182432
0.141675
0.138123
0.161167
0.141054
0.143127
0.155644
0.137252
0.137703
0.151112
0.161666
0.149501
0.153885
0.154416
0.160903
0.152954
0.1456
0.142581
0.158733
0.160605
0.168771
0.176128
0.147102
0.13973
0.147411
0.160188
0.174377
0.157814
0.157431
0.14927
0.129157
0.136636
0.14454
0.162198
0.171239
0.13013
0.140576
0.158297
0.12819
0.130185
0.153101
0.169053
0.166993
0.165684
0.146049
0.153814
0.160244
0.138541
0.124746
0.12825
0.153474
0.147517
0.140282
0.139355
0.152003
0.14409
0.154647
0.146838
0.126126
0.116786
0.147114
0.168263
0.160095
0.156477
0.158185
0.174222
0.187221
0.141999
0.144502
0.124048
0.124536
0.137368
0.174407
0.151693
0.125536
0.168456
0.18751
0.201522
0.199921
0.157191
0.155939
0.142457
0.120472
0.13508
0.17654
0.155284
0.17181
0.156049
0.19523
0.201716
0.198549
0.204394
0.227079
0.166173
0.156239
0.131196
0.124189
0.171899
0.162651
0.194681
0.21056
0.19916
0.16909
0.176046
0.176371
0.185726
0.212657
0.205186
0.170206
0.152219
0.138769
0.160589
0.155131
0.192861
0.21912
0.207853
0.203154
0.178899
0.170382
0.190368
0.198835
0.174373
0.195751
0.159713
0.158453
0.140787
0.151449
0.171959
0.171775
0.212957
0.21005
0.192136
0.19051
0.169452
0.168076
0.197915
0.188876
0.157936
0.179423
0.134524
0.135142
0.15018
0.144618
0.154387
0.162602
0.195941
0.208563
0.206379
0.17826
0.182896
0.168071
0.169786
0.182748
0.17116
0.148376
0.124582
0.13635
0.13495
0.144079
0.139274
0.147832
0.16705
0.152458
0.197874
0.203657
0.197164
0.195512
0.162364
0.16963
0.170742
0.193045
0.176261
0.14033
0.131941
0.134449
0.12827
0.133354
0.129394
0.126884
0.145082
0.150689
0.147258
0.167743
0.205581
0.185309
0.190023
0.195468
0.185051
0.173292
0.180309
0.193322
0.145252
0.139213
0.164692
0.16057
0.153641
0.161
0.158245
0.16286
0.167998
0.166612
0.156437
0.149509
0.155519
0.163512
0.168158
0.152611
0.157495
0.132542
0.158096
0.173162
0.163329
0.155733
0.160965
0.144999
0.150867
0.156521
0.156347
0.157139
0.157048
0.139937
0.145022
0.145592
0.152892
0.156788
0.152639
0.147398
0.152612
0.129587
0.132568
0.141314
0.135105
0.151281
0.150984
0.15469
0.155139
0.164831
0.145207
0.141364
0.141225
0.136675
0.120083
0.137277
0.140845
0.145854
0.157512
0.168905
0.152236
0.131683
0.166104
0.164334
0.165222
0.139115
0.131392
0.147658
0.136989
0.150592
0.18796
0.162564
0.1572
0.178654
0.176265
0.170616
0.149204
0.148017
0.158259
0.137908
0.163309
0.150485
0.19335
0.174323
0.176309
0.191587
0.193519
0.171523
0.170137
0.171882
0.147851
0.186795
0.170044
0.1539
0.142123
0.18991
0.18292
0.189071
0.121703
0.215963
0.177624
0.177479
0.141372
0.145812
0.173465
0.182069
0.168606
0.165021
0.171806
0.167575
0.191669
0.190422
0.171672
0.19287
0.186865
0.167786
0.18354
0.195298
0.192335
0.193022
0.183819
0.214931
0.171763
0.17472
0.162637
0.184277
0.169245
0.200861
0.196159
0.214801
0.160607
0.225801
0.235994
0.226849
0.231603
0.210165
0.194559
0.174691
0.172349
0.169044
0.173021
0.180486
0.165028
0.173077
0.175655
0.196503
0.158152
0.178858
0.24383
0.230512
0.205013
0.183678
0.195485
0.190703
0.173141
0.172359
0.172102
0.176701
0.171114
0.157264
0.178583
0.187087
0.169125
0.187376
0.186379
0.217157
0.295638
0.256732
0.218434
0.198837
0.199679
0.184984
0.182224
0.171312
0.171045
0.175122
0.182882
0.164831
0.157716
0.177318
0.172375
0.182213
0.191388
0.21478
0.255697
0.319997
0.316886
0.207325
0.183594
0.194695
0.176392
0.158171
0.17398
0.177297
0.176179
0.172592
0.155256
0.155804
0.182795
0.178923
0.195987
0.190144
0.187951
0.0799996
0.318766
0.22591
0.210198
0.211617
0.180294
0.174657
0.160897
0.165635
0.167081
0.142583
0.161801
0.141282
0.175963
0.147064
0.146232
0.160626
0.163784
0.150856
0.114109
0.171373
0.163852
0.158879
0.144962
0.139747
0.200742
0.167888
0.153813
0.169933
0.122231
0.121301
0.172665
0.187058
0.150901
0.151131
0.13393
0.1381
0.123136
0.180413
0.15876
0.17279
0.164538
0.15623
0.152018
0.139912
0.151985
0.168852
0.192954
0.176291
0.186221
0.165261
0.164932
0.142268
0.154872
0.145058
0.172905
0.175385
0.160579
0.16333
0.180269
0.198442
0.15954
0.15959
0.144065
0.138687
0.183618
0.181538
0.175815
0.175398
0.200414
0.163786
0.136193
0.161091
0.141894
0.138305
0.143326
0.205239
0.172935
0.190217
0.16069
0.187077
0.201297
0.175287
0.156602
0.151506
0.12649
0.128139
0.152959
0.19289
0.197358
0.18037
0.135402
0.162642
0.170098
0.172422
0.138843
0.146902
0.141908
0.145898
0.134801
0.16775
0.165291
0.184884
0.169484
0.158698
0.184989
0.198176
0.17299
0.139352
0.152374
0.14537
0.130343
0.148421
0.135589
0.158345
0.171083
0.181865
0.18604
0.166009
0.136786
0.179332
0.151979
0.148557
0.151164
0.119267
0.135028
0.151841
0.164453
0.141283
0.161963
0.183694
0.190747
0.180827
0.181032
0.186449
0.188278
0.172415
0.15968
0.156395
0.152247
0.143968
0.160721
0.152134
0.160705
0.174375
0.156472
0.141749
0.166528
0.155528
0.194575
0.187769
0.164002
0.18829
0.156067
0.162561
0.141252
0.144947
0.147685
0.151124
0.149678
0.159332
0.155204
0.154335
0.176773
0.181446
0.162484
0.178369
0.170841
0.153211
0.163801
0.153838
0.137268
0.136598
0.151374
0.161527
0.170733
0.166239
0.167399
0.167287
0.163612
0.130652
0.166775
0.155691
0.162664
0.164234
0.133299
0.119014
0.135115
0.14933
0.132078
0.136989
0.148632
0.161363
0.158523
0.172233
0.1907
0.178892
0.15728
0.1184
0.137013
0.130921
0.14201
0.125011
0.128115
0.153214
0.151857
0.13388
0.138287
0.159015
0.175717
0.131492
0.117523
0.138542
0.171398
0.176997
0.166665
0.127946
0.129924
0.14118
0.180338
0.165071
0.167743
0.148291
0.136102
0.120033
0.131638
0.179782
0.139543
0.17513
0.16499
0.140984
0.122129
0.117485
0.118832
0.136373
0.152424
0.170103
0.151266
0.136613
0.127686
0.114233
0.117242
0.12393
0.154542
0.154155
0.163314
0.182725
0.139496
0.151428
0.125178
0.11502
0.125763
0.113014
0.180918
0.142533
0.13988
0.193957
0.165325
0.175903
0.15648
0.131952
0.113414
0.120523
0.130443
0.170274
0.137284
0.156472
0.195843
0.201674
0.201511
0.184614
0.151668
0.117187
0.126778
0.124294
0.138085
0.208123
0.14129
0.150992
0.16549
0.213819
0.214076
0.211122
0.175338
0.137373
0.121004
0.114521
0.112608
0.140024
0.168546
0.166451
0.126625
0.162257
0.190854
0.208188
0.217316
0.164966
0.132648
0.126823
0.128028
0.116006
0.113494
0.126925
0.209331
0.116047
0.17188
0.151052
0.184941
0.216291
0.215925
0.195133
0.119145
0.133194
0.134651
0.121678
0.118087
0.113147
0.183037
0.207938
0.152879
0.144016
0.164219
0.171202
0.221579
0.218455
0.215689
0.150278
0.129891
0.139716
0.14272
0.128712
0.11212
0.124971
0.17266
0.214428
0.179307
0.169823
0.183271
0.180001
0.200535
0.215834
0.214464
0.151621
0.134522
0.137964
0.146247
0.140266
0.12071
0.114692
0.105316
0.137754
0.170432
0.167516
0.168368
0.188759
0.179712
0.22131
0.220718
0.214118
0.209734
0.127116
0.118927
0.141892
0.137535
0.148376
0.117794
0.101797
0.11368
0.157909
0.216032
0.17103
0.197735
0.193767
0.211724
0.213475
0.203117
0.223654
0.215871
0.204449
0.152867
0.124109
0.142095
0.133425
0.129674
0.11563
0.110591
0.112871
0.20497
0.220819
0.184399
0.188101
0.192773
0.204375
0.231552
0.231298
0.231739
0.223693
0.220865
0.175224
0.126683
0.120263
0.129878
0.126755
0.123355
0.12228
0.115286
0.17398
0.217937
0.224535
0.152075
0.199124
0.167532
0.189736
0.224727
0.219969
0.218973
0.226379
0.234229
0.228381
0.218074
0.217862
0.227434
0.227655
0.254305
0.188915
0.219161
0.228444
0.241025
0.266814
0.273476
0.189777
0.220063
0.225062
0.243204
0.260893
0.268572
0.282069
0.212388
0.217721
0.228904
0.255481
0.236152
0.285772
0.282261
0.28312
0.207254
0.226166
0.220846
0.243325
0.277886
0.287899
0.286133
0.266513
0.274508
0.217273
0.223245
0.231549
0.243382
0.257935
0.283926
0.271093
0.267694
0.26503
0.26859
0.230209
0.245231
0.237033
0.250955
0.267593
0.284569
0.264325
0.272966
0.268266
0.265052
0.267962
0.227542
0.237445
0.235291
0.263879
0.268835
0.278792
0.274788
0.270376
0.262178
0.274242
0.270186
0.269691
0.218017
0.237026
0.246139
0.260969
0.270674
0.272103
0.27261
0.256711
0.265679
0.276411
0.27074
0.270983
0.271584
0.151676
0.22682
0.252347
0.252379
0.257489
0.274213
0.277742
0.271532
0.270144
0.261497
0.258762
0.267283
0.261884
0.278067
0.22681
0.234256
0.242143
0.250542
0.239445
0.273082
0.269968
0.261092
0.260584
0.216582
0.242669
0.243257
0.249441
0.244962
0.26301
0.22478
0.249896
0.245325
0.238034
0.247132
0.255655
0.254018
0.243748
0.235764
0.215119
0.207208
0.23159
0.233116
0.234324
0.254902
0.251345
0.23327
0.230077
0.231701
0.231434
0.233553
0.239097
0.241339
0.233875
0.240302
0.233977
0.240916
0.240404
0.23122
0.226167
0.235472
0.251205
0.266913
0.235977
0.239765
0.232722
0.23607
0.229554
0.234845
0.243829
0.253963
0.257752
0.252143
0.236861
0.235635
0.226634
0.225777
0.231798
0.259453
0.251067
0.257818
0.222697
0.239659
0.228685
0.237675
0.240967
0.240069
0.251813
0.262359
0.273044
0.268884
0.26906
0.248738
0.22617
0.218934
0.228807
0.233328
0.239543
0.251523
0.24242
0.155955
0.140221
0.173819
0.148857
0.142113
0.224538
0.215117
0.167842
0.157925
0.228155
0.228656
0.22405
0.199458
0.148354
0.235774
0.229958
0.232943
0.227982
0.218974
0.170319
0.269871
0.243016
0.221742
0.225464
0.228101
0.226305
0.225494
0.279603
0.271455
0.246123
0.225991
0.228679
0.223123
0.239573
0.230065
0.275743
0.28095
0.274761
0.26144
0.235786
0.254338
0.249641
0.248657
0.240965
0.278284
0.267811
0.267868
0.272834
0.28092
0.272203
0.281448
0.265693
0.255
0.242751
0.272157
0.273533
0.25773
0.260096
0.293687
0.284094
0.287403
0.281622
0.276575
0.269401
0.265975
0.273626
0.276638
0.261014
0.267152
0.275756
0.276804
0.277395
0.270741
0.282765
0.285874
0.294457
0.290876
0.268236
0.274769
0.272287
0.275114
0.278363
0.265648
0.271305
0.278205
0.28402
0.271304
0.273379
0.298387
0.260864
0.268066
0.276296
0.27794
0.278622
0.2808
0.269826
0.273733
0.276806
0.267486
0.281621
0.275668
0.30971
0.281579
0.276398
0.269763
0.273395
0.270999
0.279423
0.276313
0.27663
0.28364
0.278949
0.267245
0.271854
0.276421
0.295386
0.277226
0.282157
0.281608
0.28192
0.268152
0.280262
0.272444
0.276818
0.278849
0.280325
0.275804
0.271861
0.295208
0.277966
0.279728
0.273208
0.293157
0.278723
0.275398
0.263405
0.265028
0.272054
0.2717
0.276316
0.2767
0.284431
0.285765
0.299457
0.291559
0.289699
0.291401
0.290092
0.282248
0.295744
0.288015
0.28768
0.257274
0.267612
0.266915
0.274873
0.277072
0.275157
0.279189
0.289291
0.301772
0.294394
0.26806
0.269948
0.28281
0.291798
0.292016
0.283109
0.299623
0.295572
0.254297
0.270623
0.262164
0.262542
0.273028
0.271951
0.277592
0.285618
0.295035
0.293116
0.287275
0.28847
0.290786
0.2847
0.278318
0.294879
0.283264
0.2955
0.295364
0.250407
0.251001
0.257329
0.254361
0.260919
0.264237
0.27069
0.277968
0.288255
0.290524
0.293254
0.283983
0.28082
0.274261
0.277689
0.281436
0.303045
0.282004
0.300615
0.299632
0.306513
0.295671
0.312222
0.281506
0.299277
0.308788
0.285941
0.282829
0.294087
0.302502
0.27516
0.281932
0.281767
0.294489
0.307216
0.275358
0.282726
0.285001
0.281116
0.293948
0.299733
0.294726
0.281544
0.253692
0.287971
0.284556
0.305352
0.308743
0.283658
0.300057
0.312701
0.283182
0.276867
0.291104
0.28787
0.29413
0.283525
0.293819
0.309134
0.319673
0.289079
0.294246
0.286672
0.289117
0.286454
0.278422
0.282802
0.308583
0.31747
0.280662
0.289318
0.298171
0.28661
0.283906
0.279646
0.284007
0.283765
0.281563
0.293822
0.294438
0.272759
0.280842
0.2755
0.271436
0.272049
0.273016
0.277796
0.278629
0.277878
0.284071
0.286984
0.266174
0.278649
0.276325
0.274675
0.274339
0.284324
0.277823
0.263274
0.260002
0.26225
0.279423
0.273231
0.276556
0.259568
0.277117
0.272503
0.282523
0.287345
0.293217
0.283495
0.251298
0.24266
0.247855
0.241913
0.256951
0.27177
0.273897
0.274813
0.276303
0.264537
0.275485
0.282338
0.290986
0.296464
0.246344
0.239811
0.238298
0.233781
0.248599
0.258224
0.255984
0.27265
0.262911
0.252602
0.268741
0.269836
0.287856
0.282147
0.282662
0.241411
0.240191
0.23297
0.23141
0.235853
0.252703
0.241497
0.24445
0.253097
0.255192
0.255708
0.267007
0.264879
0.260956
0.266593
0.264608
0.245025
0.238931
0.231282
0.232805
0.190252
0.220699
0.245285
0.230668
0.229549
0.23642
0.25017
0.23591
0.232172
0.234061
0.233299
0.230565
0.224982
0.247062
0.239177
0.236503
0.232572
0.2319
0.2303
0.23721
0.233191
0.233537
0.249297
0.252394
0.240852
0.231373
0.225464
0.225099
0.226083
0.222398
0.220384
0.253183
0.23398
0.236571
0.233837
0.234231
0.230781
0.230461
0.226652
0.231491
0.238547
0.250628
0.244866
0.237883
0.231588
0.220585
0.223223
0.221337
0.213788
0.212306
0.186179
0.164498
0.231794
0.234943
0.233371
0.233113
