#;OMEGA;insol;kat;lat;location;name;sollon;zachSlonca
95;0.0;0.0;19.102084233614836;-90.0;{10.658658563578038,8.677918464045408,0.0};'xxx95';50.0;1984.2776520771092
96;0.0;0.0;19.102084233614836;-80.0;{41.13187156778368,32.94412706059531,0.0};'xxx96';50.0;1.9640884517503452
97;17.915487465669624;0.7172034753932741;19.102084233614836;-70.0;{63.76213568141398,29.644228223847268,0.0};'xxx97';50.0;0.9515112883879606
98;53.14106439480149;18.82052845812763;19.102084233614836;-60.0;{18.761795425890792,24.942147704008853,0.0};'xxx98';50.0;0.5998469300579049
99;65.62354042913863;42.82244250846987;19.102084233614836;-50.0;{39.57929640821851,27.861603113765334,0.0};'xxx99';50.0;0.4127302333044803
100;73.10621026024859;67.87072716011795;19.102084233614836;-40.0;{69.86083014409101,86.2000174663908,0.0};'xxx100';50.0;0.2905984833556311
101;78.46602465493328;92.13562364396226;19.102084233614836;-30.0;{84.43465477056276,50.237110868059176,0.0};'xxx101';50.0;0.19994897668596837
102;82.75855654772283;114.45346651564743;19.102084233614836;-20.0;{42.492379386872756,28.20415012530497,0.0};'xxx102';50.0;0.12605082177900026
103;86.4990048958794;133.94817986041122;19.102084233614836;-10.0;{36.580417702109166,0.6967721800741233,0.0};'xxx103';50.0;0.06106587497442457
104;90.0;149.93614922903888;19.102084233614836;0.0;{4.064033850111404,1.6311792329920194,0.0};'xxx104';50.0;-0.0
105;93.5009951041206;161.90475577167157;19.102084233614836;10.0;{92.3848852277625,59.58294969565628,0.0};'xxx105';50.0;-0.06106587497442457
106;97.24144345227718;169.51717192581455;19.102084233614836;20.0;{8.467409252060843,15.609673495912624,0.0};'xxx106';50.0;-0.12605082177900026
107;101.53397534506674;172.63337572772753;19.102084233614836;30.0;{58.38297378479381,93.53893072666833,0.0};'xxx107';50.0;-0.19994897668596837
108;106.89378973975143;171.35664245424422;19.102084233614836;40.0;{52.90959873492724,39.31947503510913,0.0};'xxx108';50.0;-0.2905984833556311
109;114.37645957086136;166.1521538431449;19.102084233614836;50.0;{16.871698802679656,33.82021707083553,0.0};'xxx109';50.0;-0.4127302333044803
110;126.85893560519852;158.24672496229257;19.102084233614836;60.0;{27.998758321178506,68.16185171750509,0.0};'xxx110';50.0;-0.5998469300579049
111;162.08451253433037;152.0034907213287;19.102084233614836;70.0;{5.350928315615622,54.971754572338405,0.0};'xxx111';50.0;-0.9515112883879606
112;180.0;158.54962070429332;19.102084233614836;80.0;{76.79074301554883,81.77032751573657,0.0};'xxx112';50.0;-1.9640884517503452
113;180.0;160.99550171542884;19.102084233614836;90.0;{63.72938578886463,78.95897129718664,0.0};'xxx113';50.0;-1984.2776520771092
114;0.0;0.0;21.59520946876876;-90.0;{89.34817015375886,29.656755416354752,0.0};'xxx114';60.0;2267.9462358201495
115;0.0;0.0;21.59520946876876;-80.0;{45.535855747058505,32.12922067250147,0.0};'xxx115';60.0;2.2448708255632366
116;0.0;0.0;21.59520946876876;-70.0;{81.15287902265908,34.520151398229096,0.0};'xxx116';60.0;1.0875375442448398
117;46.717194755215715;12.689081986199563;21.59520946876876;-60.0;{1.6415148490899756,35.92397028369666,0.0};'xxx117';60.0;0.6855999137363826
118;61.85312787741918;35.42169324386365;21.59520946876876;-50.0;{68.95565485532516,3.715532475275618,0.0};'xxx118';60.0;0.4717333675820148
119;70.60116862964746;60.2276163788819;21.59520946876876;-40.0;{46.63886212751231,87.83902107179694,0.0};'xxx119';60.0;0.3321418934348996
120;76.78926337166352;84.8786836601724;21.59520946876876;-30.0;{34.38848915685851,38.61230131281541,0.0};'xxx120';60.0;0.22853330457879426
