n.id_cell,n.co2_column,n.Ts,n.insol,n.energy
2859,0.0,133.94594843227839,11.154185037681735,-2.988972018251131
2859,0.0,133.9272085536245,11.154185037681735,-2.960671317796061
2859,0.0,133.9175034657779,13.242080293652757,-1.5331697479374968
2859,0.0,133.90461314591195,13.242080293652757,-2.03620799030549
2859,0.0,133.9037627800084,15.469076140248399,-0.1343173994889284
2859,0.0,133.9033899207885,15.469076140248399,-0.05888973966271216
2859,0.0,133.91567847465686,17.83644814834486,1.940725674094102
2859,0.0,133.92670861787627,17.83644814834486,1.7418608676921963
2859,0.0,133.94948353736083,20.348039883766255,3.5963206527572904
2859,0.0,133.97114788163205,20.348039883766255,3.420713144238154
2859,0.0,134.00719900923943,23.011200007670933,5.691933462706194
2859,0.0,134.04208064611555,23.011200007670933,5.506909903124087
2859,0.0,134.0921506179405,25.838780720566646,7.904218022587569
2859,0.0,134.15620790212438,28.853902553476654,10.11162206503211
2859,0.0,134.2172965851861,28.853902553476654,9.642376902021033
2859,0.0,134.29579981346464,32.10344923957327,12.390310169551984
2859,0.0,134.3747087111697,32.10344923957327,12.45352350211888
2859,0.0,134.4694251080719,35.811414711337996,14.947319755361226
2859,0.0,134.55933031405573,35.811414711337996,14.187150128315746
2859,0.0,134.66782433389014,39.636007313046,17.11940116203582
2859,0.0,134.77687238106208,39.636007313046,17.20574091829435
2859,0.0,134.902230485388,43.42712606854331,19.77793256160025
2859,0.0,135.0244301068013,43.42712606854331,19.27842693105357
2859,0.0,135.16302085023958,47.18414711360316,21.862986228866948
2859,0.0,135.30038420155117,47.18414711360316,21.668054605337282
2859,0.0,135.453863446357,50.906472283719346,24.20877110846716
2859,0.0,135.6214005322119,54.59352860943918,26.424595800591508
2859,0.0,135.78621073005465,54.59352860943918,25.992977883951024
2859,0.0,135.96876499815488,58.24476779172036,28.789807519380044
2859,0.0,136.1485177705849,58.24476779172036,28.346368698710208
2859,0.0,136.34080095837342,61.85966565836683,30.32064667698891
2859,0.0,136.52759947967445,61.85966565836683,29.454125818295747
2859,0.0,136.72930200849697,65.43772160260319,31.802396458621633
2859,0.0,136.9309979656686,65.43772160260319,31.79960596553811
2859,0.0,137.14565626997558,68.97845800484973,33.841415423592
2859,0.0,137.20340399697858,68.97845800484973,9.107323545997648
2859,0.0,137.43983409950758,72.48141963876239,37.28495428449453
2859,0.0,137.51899549519166,72.48141963876239,12.488146561776997
2859,0.0,137.77631583993886,75.94617306260076,40.591244183836395
2859,0.0,137.89342993276097,79.37230599698803,18.480757954760797
2859,0.0,138.17044357128586,79.37230599698803,43.71034289283778
2859,0.0,138.30678194838885,82.75942669012132,21.520495772048783
2859,0.0,138.44897411524678,82.75942669012132,22.452223254688654
2859,0.0,138.76574757210614,86.10716327149036,50.01522100836879
2859,0.0,138.92405936832446,86.10716327149036,25.00431602739645
2859,0.0,139.10448254439072,89.41516309515445,28.506295854397933
2859,0.0,139.28963341516985,89.41516309515445,29.263041873689346
2859,0.0,139.6477466890456,92.68309207362353,56.595224549876036
2859,0.0,139.84496808359103,92.68309207362353,31.178663402988914
2859,0.0,140.06311294274556,95.91063400338082,34.49777318834804
2859,0.0,140.28382600922734,95.91063400338082,34.91525866484568
2859,0.0,140.52468936995862,99.09748988307666,38.11515091117158
2859,0.0,140.78328343534986,102.24337722541394,40.93395402762814
2859,0.0,141.04502167108194,102.24337722541394,41.444712408947495
2859,0.0,141.32385639298678,105.34802936373494,44.165608498997884
2859,0.0,141.60377003624916,105.34802936373494,44.35018560867988
2859,0.0,141.90176367154098,108.41119475430837,47.229243800477725
2859,0.0,142.19892080234527,108.41119475430837,47.11090237295586
2859,0.0,142.5120790362617,111.43263627530443,49.66254970720351
2859,0.0,142.82439081835136,111.43263627530443,49.54297931569872
2859,0.0,143.15399263064202,114.4121305234312,52.301072259543794
2859,0.0,143.48247428569582,114.4121305234312,52.13844365463595
2859,0.0,143.82626438989098,117.3494671091941,54.58395000455074
2859,0.0,144.1687995340778,117.3494671091941,54.400149084636475
2859,0.0,144.5262160599979,120.2444479517249,56.77951496364632
2859,0.0,144.89657343086583,123.09688657411334,58.85168242709284
2859,0.0,145.26551735552303,123.09688657411334,58.64322603932534
2859,0.0,145.64880247758546,125.90660740015748,60.939350766578
2859,0.0,146.03076786844474,125.90660740015748,60.745908461371876
2859,0.0,146.425298308673,128.6734450534344,62.76094691970412
2859,0.0,146.81843002989854,128.6734450534344,62.554970171897935
2859,0.0,147.2239537830999,131.39724365957738,64.5436641734023
2859,0.0,147.62793639156632,131.39724365957738,64.31501995403731
2859,0.0,148.0441954550534,134.07785615262688,66.28644226419357
2859,0.0,148.45900607030538,134.07785615262688,66.0725389967439
2859,0.0,148.885677037807,136.71514358630756,67.97875790788822
2859,0.0,149.31097904873158,136.71514358630756,67.77748502774384
2859,0.0,149.74797842034238,139.30897445106643,69.65873798834939
2859,0.0,150.19618140329086,141.8592239976878,71.46200789423523
2859,0.0,150.64292415684668,141.8592239976878,71.24634489637177
2859,0.0,151.1007110583401,144.36577356828474,73.025066955935
2859,0.0,151.55698360985468,144.36577356828474,72.80067645109182
2859,0.0,152.02401015760663,146.82850993544866,74.53393687105235
2859,0.0,152.48955298414342,146.82850993544866,74.31432127617519
2859,0.0,152.96562663143465,149.24732465031926,76.01273792263224
2859,0.0,153.44002700789417,149.24732465031926,75.76272727430523
2859,0.0,153.92474786088908,151.62211340031965,77.42828044044292
2859,0.0,154.40768931325275,151.62211340031965,77.1611577715159
2859,0.0,154.90051773263662,153.95277537728347,78.75812203076883
2859,0.0,155.39137468978006,153.95277537728347,78.46011516026306
2859,0.0,155.89180221175243,156.23921265668153,80.0071122160713
2859,0.0,156.40149102845385,158.4813295886375,81.50513623259238
2859,0.0,156.90913077600158,158.4813295886375,81.194574971605
2859,0.0,157.42580161037546,160.67903220140408,82.65629339741818
2859,0.0,157.94020947373056,160.67903220140408,82.31125808319278
2859,0.0,158.4634235049254,162.83222761795125,83.73745740070547
2859,0.0,158.984365556625,162.83222761795125,83.39070498376526
2859,0.0,159.51354519625025,164.94082348630107,84.72631166483119
2859,0.0,160.040244742078,164.94082348630107,84.34593901691244
2859,0.0,160.57486043883733,167.0047274242251,85.63042925581807
2859,0.0,161.10690582381952,167.0047274242251,85.23528329575291
2859,0.0,161.64654551610136,169.0238464789013,86.46852853945722
2859,0.0,162.18352276810427,169.0238464789013,86.0582824706202
2859,0.0,162.72777107101217,170.99808660210883,87.23999497940787
2859,0.0,163.27888834651404,172.9273521415224,88.35751693186799
2859,0.0,163.82706309608963,172.9273521415224,87.90197033606542
2859,0.0,164.38199986363452,174.81154534864913,89.0025342426895
2859,0.0,164.93400066671705,174.81154534864913,88.54765510246682
2859,0.0,165.49219632001456,176.6505659039309,89.55740256181535
2859,0.0,166.04759721362043,176.6505659039309,89.1247872761511
2859,0.0,166.60895933371813,178.44431045952092,90.09716935859184
2859,0.0,167.16729136255043,178.44431045952092,89.62639358763904
2859,0.0,167.73124261472992,180.19267220022212,90.54396635187628
2859,0.0,168.2919381443506,180.19267220022212,90.03655207788762
2859,0.0,168.8579259857696,181.8955404230591,90.9016832573753
2859,0.0,169.420683745275,181.8955404230591,90.39796091147404
2859,0.0,169.988514208788,183.55280013593702,91.22784466943757
2859,0.0,170.56080222891856,185.1643316758235,91.95899944449025
2859,0.0,171.1295746014555,185.1643316758235,91.4088429685423
2859,0.0,171.70279682208863,186.7300103468722,92.13871688227746
2859,0.0,172.27229071949372,186.7300103468722,91.55391835034258
2859,0.0,172.8459138961615,188.24970607888875,92.23220097881256
2859,0.0,173.41582690139435,188.24970607888875,91.64985452251523
2859,0.0,173.98941482023739,189.72328310652358,92.25498750492045
2859,0.0,174.5592094107912,189.72328310652358,91.65879654270785
2859,0.0,175.13236458641026,191.15059966955724,92.21325404202683
2859,0.0,175.70164610575105,191.15059966955724,91.6036655685371
2859,0.0,176.2738680542662,192.5315077346282,92.09037910370648
2859,0.0,176.84227339603737,192.5315077346282,91.48949542646189
2859,0.0,177.41341017873754,193.86585273873445,91.94241413635066
2859,0.0,177.98691275886029,195.1534733548242,92.33645621329441
2859,0.0,178.55621460671688,195.1534733548242,91.67308474822799
2859,0.0,179.12776456027973,196.39420127977243,92.04797699973332
2859,0.0,179.69514332056102,196.39420127977243,91.38887147762179
2859,0.0,180.26444245370246,197.58786104502352,91.71076981548605
2859,0.0,180.82960487715198,197.58786104502352,91.05673362340784
2859,0.0,181.39624171603708,198.7342698501631,91.30655751211897
2859,0.0,181.95854857053232,198.7342698501631,90.62089013170656
2859,0.0,182.52202652319943,199.83323741966328,90.82158395237747
2859,0.0,183.08111490211846,199.83323741966328,90.12581963332461
2859,0.0,183.6410850921507,200.8845658830296,90.27961845563807
2859,0.0,184.1967292020302,200.8845658830296,89.5936024093127
2859,0.0,184.75293742395976,201.88804967855927,89.6959025228886
2859,0.0,185.30937260885113,202.84347548090216,89.74373557745585
2859,0.0,185.86125264647933,202.84347548090216,89.02009505998839
2859,0.0,186.4131191373912,203.75062215259916,89.02882830501302
2859,0.0,186.96038897955123,203.75062215259916,88.29800171125368
2859,0.0,187.50736124174585,204.60926071975226,88.26059554921345
2859,0.0,188.04969827270057,204.60926071975226,87.52305603317035
2859,0.0,188.59156633695673,205.4191543719653,87.45767170622857
2859,0.0,189.1288622234888,205.4191543719653,86.72982994310607
2859,0.0,189.66527267243552,206.1800584866711,86.59689492539506
2859,0.0,190.19695517621315,206.1800584866711,85.84343054301895
2859,0.0,190.72747464825858,206.89172067794632,85.66533703453601
2859,0.0,191.25324153662928,206.89172067794632,84.90741864075531
2859,0.0,191.77757472540023,207.55388086989367,84.68526862048348
2859,0.0,192.30017050409842,208.1662713946505,84.41391595077424
2859,0.0,192.81797460677103,208.1662713946505,83.64900605286697
2859,0.0,193.33380597687267,208.72861711506528,83.33927515429046
2859,0.0,193.84483208172276,208.72861711506528,82.57170531976047
2859,0.0,194.35362119104767,209.24063557206216,82.21890855795151
2859,0.0,194.8575564430121,209.24063557206216,81.4430277784527
2859,0.0,195.35910679042414,209.7020371566922,81.06595808353914
2859,0.0,195.8559370463143,209.7020371566922,80.31124902233276
2859,0.0,196.3500084158602,210.11252530684956,79.87335834826867
2859,0.0,196.83935444421448,210.11252530684956,79.11736117908706
2859,0.0,197.3256669217306,210.47179672860997,78.63468806487603
2859,0.0,197.8087684155879,210.77954164212647,78.12314737716265
2859,0.0,198.28704123983613,210.77954164212647,77.34980463882619
2859,0.0,198.76178082484293,211.03544405199423,76.78576261104449
2859,0.0,199.23180039713517,211.03544405199423,76.02956703548358
2859,0.0,199.6980242791246,211.23918204197466,75.42268548970858
2859,0.0,200.1594423598928,211.23918204197466,74.65219339072434
2859,0.0,200.61683166689554,211.39042809394547,74.00721325594056
2859,0.0,201.06944957495224,211.39042809394547,73.24187474601118
2859,0.0,201.51773094682972,211.48884943092048,72.54670409974574
2859,0.0,201.96138578262665,211.48884943092048,71.80440581161817
2859,0.0,202.4006476969898,211.53410838395598,71.0997231422686
2859,0.0,202.8352981561574,211.53410838395598,70.35947670916043
2859,0.0,203.26522087528565,211.52586278273986,69.60021288665729
2859,0.0,203.69026254227708,211.46376636963245,68.81593452872033
2859,0.0,204.11075136477254,211.46376636963245,68.0846044763479
2859,0.0,204.52612484641213,211.34746923690201,67.26200583788052
2859,0.0,204.93698526635947,211.34746923690201,66.53674772451393
2859,0.0,205.34241559006293,211.17661828687383,65.66279152535279
2859,0.0,205.74323497550108,211.17661828687383,64.9213169074722
2859,0.0,206.13851610337917,210.95085771468428,64.02945634942145
