n.id_cell,n.co2_column,n.Ts,n.insol,n.energy
1788,0.0,205.61619121275524,9.847438349364905,-90.56183002489963
1788,0.0,205.05785655013452,9.847438349364905,-89.38870982404438
1788,0.0,204.4963356549195,7.855470244009976,-89.89959325404217
1788,0.0,203.94188482514198,7.855470244009976,-88.76842862785759
1788,0.0,203.38514355797506,6.05010318685489,-89.13588079499645
1788,0.0,202.83537363937103,6.05010318685489,-88.02048064376986
1788,0.0,202.2841728032273,4.434863538587881,-88.25030396908373
1788,0.0,201.73979471351927,4.434863538587881,-87.15865572049005
1788,0.0,201.19483676333192,3.0173442754884143,-87.25220019720733
1788,0.0,200.65650918742568,3.0173442754884143,-86.19131265646648
1788,0.0,200.11848219946413,1.811277647510517,-86.1438677319744
1788,0.0,199.58685387140025,1.811277647510517,-85.12004111937183
1788,0.0,199.05649647507605,0.8416925977059345,-84.91720871103459
1788,0.0,198.52886401551052,0.1606961115491289,-84.48155941679168
1788,0.0,198.00715114719983,0.1606961115491289,-83.53438285607442
1788,0.0,197.49032917265305,0.0,-82.75189738137453
1788,0.0,196.97898676115085,0.0,-81.87513737991529
1788,0.0,196.47293352785908,0.0,-81.02884253035684
1788,0.0,195.97195604160106,0.0,-80.2167039457568
1788,0.0,195.47591507206195,0.0,-79.42684145772675
1788,0.0,194.98463283248066,0.0,-78.66542954221056
1788,0.0,194.4979978489996,0.0,-77.92185075717991
1788,0.0,194.01585670695516,0.0,-77.20282146635202
1788,0.0,193.538114571412,0.0,-76.49896225348115
1788,0.0,193.06464077101091,0.0,-75.81601202107399
1788,0.0,192.59535483484004,0.0,-75.1459328860236
1788,0.0,192.13014791934808,0.0,-74.49326859268
1788,0.0,191.6689096769385,0.0,-73.85826052053274
1788,0.0,191.21159186924353,0.0,-73.23096356036355
1788,0.0,190.75813677832446,0.0,-72.61289602674661
1788,0.0,190.30850307734858,0.0,-72.00143350546487
1788,0.0,189.86264755081461,0.0,-71.39687873293174
1788,0.0,189.42052347812407,0.0,-70.79979329634548
1788,0.0,188.9820838230043,0.0,-70.21022804902445
1788,0.0,188.5472793683158,0.0,-69.62853252817891
1788,0.0,188.11606121246777,0.0,-69.05465650244325
1788,0.0,187.68837929282049,0.0,-68.48878619606548
1788,0.0,187.26418438211724,0.0,-67.93078812341625
1788,0.0,186.84342690714357,0.0,-67.38071797258827
1788,0.0,186.42605828696918,0.0,-66.83841711907267
1788,0.0,186.01202991940826,0.0,-66.30388924172568
1788,0.0,185.60129355943502,0.0,-65.77707741394268
1788,0.0,185.19380199992244,0.0,-65.25781568640517
1788,0.0,184.78950887371386,0.0,-64.74596979917719
1788,0.0,184.38836920402417,0.0,-64.24131734002148
1788,0.0,183.99033898494886,0.0,-63.74370306828957
1788,0.0,183.5953753753388,0.0,-63.252940687140715
1788,0.0,183.20343657854662,0.0,-62.768863150429326
1788,0.0,182.81448176257064,0.0,-62.29131619368463
1788,0.0,182.42847098378908,0.0,-61.820157759614474
1788,0.0,182.0453651318401,0.0,-61.35525461199182
1788,0.0,181.66512588016155,0.0,-60.89648142961714
1788,0.0,181.28771564456312,0.0,-60.44371952021589
1788,0.0,180.91309754745663,0.0,-59.9968559145351
1788,0.0,180.5412353879589,0.0,-59.55578242609428
1788,0.0,180.17209360514207,0.0,-59.12039674886378
1788,0.0,179.80563726175052,0.0,-58.69059917965066
1788,0.0,179.44183202699378,0.0,-58.26629276624881
1788,0.0,179.0806441706165,0.0,-57.84738150146701
1788,0.0,178.7220405536831,0.0,-57.4337708494311
1788,0.0,178.3659886214758,0.0,-57.02536740721328
1788,0.0,178.0124563942982,0.0,-56.62207924040202
1788,0.0,177.6614124577412,0.0,-56.22381596933086
1788,0.0,177.31282595383968,0.0,-55.83048862651449
1788,0.0,176.96666656972675,0.0,-55.442010057586344
1788,0.0,176.62290452725847,0.0,-55.05829476595493
1788,0.0,176.28151057207842,0.0,-54.67925900264262
1788,0.0,175.94245596242504,0.0,-54.30482080759665
1788,0.0,175.60571245780898,0.0,-53.934900030624355
1788,0.0,175.27125230752023,0.0,-53.569418358747285
1788,0.0,174.9390482390928,0.0,-53.20829932313237
1788,0.0,174.60907344708437,0.0,-52.85146824872691
1788,0.0,174.2813015819666,0.0,-52.49885223663152
1788,0.0,173.9557067393807,0.0,-52.150380105721275
1788,0.0,173.63226344976073,0.0,-51.80598233381982
1788,0.0,173.31094666840644,0.0,-51.465590985786754
1788,0.0,172.9917317659535,0.0,-51.12913964997498
1788,0.0,172.6745945192196,0.0,-50.79656337807274
1788,0.0,172.35951110241166,0.0,-50.46779862739647
1788,0.0,172.0464580786231,0.0,-50.142783214472885
1788,0.0,171.7354123916417,0.0,-49.821456265370216
1788,0.0,171.42635135798912,0.0,-49.50375817868172
1788,0.0,171.11925265920772,0.0,-49.189630585979074
1788,0.0,170.81409433434513,0.0,-48.87901632019472
1788,0.0,170.5108547726374,0.0,-48.571859383901746
1788,0.0,170.20951270636084,0.0,-48.26810492233874
1788,0.0,169.9100472038587,0.0,-47.967699195471056
1788,0.0,169.6124376627336,0.0,-47.67058955153396
1788,0.0,169.31666380319672,0.0,-47.37672440192569
1788,0.0,169.0227056615714,0.0,-47.08605319657373
1788,0.0,168.7305435839452,0.0,-46.79852640020925
1788,0.0,168.4401582199681,0.0,-46.514095468987776
1788,0.0,168.1515305167929,0.0,-46.232712827792
1788,0.0,167.86464171315632,0.0,-45.95433184771857
1788,0.0,167.5794733335983,0.0,-45.67890682402117
1788,0.0,167.2960071828177,0.0,-45.406392954281664
1788,0.0,167.0142253401622,0.0,-45.136746316988294
1788,0.0,166.73411015424975,0.0,-44.869923850472325
1788,0.0,166.4556442377194,0.0,-44.605883332272235
1788,0.0,166.17881046210817,0.0,-44.34458335895601
1788,0.0,165.90359195285086,0.0,-44.08598332647399
1788,0.0,165.62997208439987,0.0,-43.83004341098466
1788,0.0,165.35793447546175,0.0,-43.57672455019731
1788,0.0,165.08746298434713,0.0,-43.32598842523636
1788,0.0,164.81854170443086,0.0,-43.07779744303545
1788,0.0,164.55115495971896,0.0,-42.83211471925742
1788,0.0,164.2852873005194,0.0,-42.58890406170568
1788,0.0,164.02092349921338,0.0,-42.34812995424816
1788,0.0,163.7580485461243,0.0,-42.1097575412072
1788,0.0,163.49664764548146,0.0,-41.87375261222295
1788,0.0,163.23670621147565,0.0,-41.64008158756321
1788,0.0,162.9782098644039,0.0,-41.408711503857525
1788,0.0,162.72114442690108,0.0,-41.17961000024832
1788,0.0,162.46549592025534,0.0,-40.95274530493037
1788,0.0,162.21125056080587,0.0,-40.728086222071525
1788,0.0,161.95839475641978,0.0,-40.505602119087975
1788,0.0,161.70691510304687,0.0,-40.28526291425993
1788,0.0,161.45679838134944,0.0,-40.067039064678255
1788,0.0,161.2080315534059,0.0,-39.8509015544961
1788,0.0,160.9606017594858,0.0,-39.636821883484224
1788,0.0,160.71449631489472,0.0,-39.424772055872424
1788,0.0,160.4697027068872,0.0,-39.21472456947128
1788,0.0,160.22620859164613,0.0,-39.00665240506179
1788,0.0,159.98400179132673,0.0,-38.80052901604418
1788,0.0,159.74307029116383,0.0,-38.59632831834573
1788,0.0,159.50340223664062,0.0,-38.39402468057146
1788,0.0,159.26498593071764,0.0,-38.19359291439861
1788,0.0,159.0278098311203,0.0,-37.99500826520308
1788,0.0,158.79186254768362,0.0,-37.79824640291636
1788,0.0,158.5571328397528,0.0,-37.603283413107
1788,0.0,158.32360961363815,0.0,-37.41009578827838
1788,0.0,158.09128192012327,0.0,-37.218660419376505
1788,0.0,157.8601389520248,0.0,-37.028954587510434
1788,0.0,157.63017004180307,0.0,-36.84095595586895
1788,0.0,157.4013646592217,0.0,-36.65464256183492
1788,0.0,157.17371240905564,0.0,-36.46999280929593
1788,0.0,156.94720302884596,0.0,-36.28698546113203
1788,0.0,156.72182638670057,0.0,-36.10559963189749
1788,0.0,156.49757247913954,0.0,-35.925814780669
1788,0.0,156.2744314289842,0.0,-35.74761070407204
1788,0.0,156.05239348328874,0.0,-35.57096752947434
1788,0.0,155.83144901131328,0.0,-35.39586570834316
1788,0.0,155.61158850253764,0.0,-35.22228600975823
1788,0.0,155.39280256471469,0.0,-35.05020951408528
1788,0.0,155.17508192196226,0.0,-34.87961760679464
1788,0.0,154.95841741289286,0.0,-34.7104919724291
1788,0.0,154.74279998878023,0.0,-34.5428145887137
1788,0.0,154.52822071176192,0.0,-34.376567720801546
1788,0.0,154.31467075307685,0.0,-34.21173391565655
1788,0.0,154.10214139133745,0.0,-34.04829599656463
1788,0.0,153.89062401083518,0.0,-33.88623705777159
1788,0.0,153.6801100998788,0.0,-33.72554045924688
1788,0.0,153.47059124916467,0.0,-33.566189821561366
1788,0.0,153.26205915017854,0.0,-33.40816902088771
1788,0.0,153.0545055936276,0.0,-33.25146218410895
1788,0.0,152.84792246790263,0.0,-33.096053684040555
1788,0.0,152.64230175756936,0.0,-32.94192813475749
