n.id_cell,n.co2_column,n.Ts,n.insol,n.energy
1788,0.0,212.1321963673062,9.847438349364905,-82.46578813096991
1788,0.0,211.62546986535355,9.847438349364905,-81.16455462603903
1788,0.0,211.11631367574492,7.855470244009976,-81.55404325331892
1788,0.0,210.614897662805,7.855470244009976,-80.31456845891859
1788,0.0,210.11184852347444,6.05010318685489,-80.57646049123062
1788,0.0,209.61634502672038,6.05010318685489,-79.36812630969975
1788,0.0,209.11996833041056,4.434863538587881,-79.50828768334985
1788,0.0,208.63089322316836,4.434863538587881,-78.3390266141824
1788,0.0,208.14170574665957,3.0173442754884143,-78.3573107558391
1788,0.0,207.65949959492244,3.0173442754884143,-77.23933089323259
1788,0.0,207.17798697150883,1.811277647510517,-77.12851718583984
1788,0.0,206.703188086758,1.811277647510517,-76.05338142982384
1788,0.0,206.22997591471923,0.8416925977059345,-75.79948635898134
1788,0.0,205.75969841405498,0.1606961115491289,-75.32966907884217
1788,0.0,205.29553582268412,0.1606961115491289,-74.35042951537687
1788,0.0,204.83645808452994,0.0,-73.53617759200152
1788,0.0,204.38299783950055,0.0,-72.63659784957488
1788,0.0,203.93496746414985,0.0,-71.76706383393507
1788,0.0,203.4920836850122,0.0,-70.94289755935698
1788,0.0,203.05421960773717,0.0,-70.13905006462815
1788,0.0,202.62113927571718,0.0,-69.37299179294686
1788,0.0,202.1927302849784,0.0,-68.62493186000336
1788,0.0,201.76877902097775,0.0,-67.9110830549479
1788,0.0,201.3491971653063,0.0,-67.21137503504937
1788,0.0,200.93380178090138,0.0,-66.5409647043077
1788,0.0,200.5228507632686,0.0,-65.82923652969335
1788,0.0,200.116137621275,0.0,-65.15057940100424
1788,0.0,199.71314508254648,0.0,-64.55477728797031
1788,0.0,199.31383866007286,0.0,-63.96449410966434
1788,0.0,198.91844688464553,0.0,-63.337597306540665
1788,0.0,198.52690325939713,0.0,-62.72134709060211
1788,0.0,198.13908562114227,0.0,-62.12466083731045
1788,0.0,197.75461009299414,0.0,-61.589462927471665
1788,0.0,197.3737229225808,0.0,-61.014813483030665
1788,0.0,196.996355066894,0.0,-60.45121919614687
1788,0.0,196.62238517519796,0.0,-59.90705951449565
1788,0.0,196.25175795133165,0.0,-59.371753205518814
1788,0.0,195.88435603805414,0.0,-58.85524215824853
1788,0.0,195.52012817162586,0.0,-58.34693883486354
1788,0.0,195.1589609341864,0.0,-57.856800071876506
1788,0.0,194.80074740735228,0.0,-57.38378489000501
1788,0.0,194.44544242810687,0.0,-56.918000590725704
1788,0.0,194.09293993511702,0.0,-56.46920289970775
1788,0.0,193.74319884083394,0.0,-56.02698348428342
1788,0.0,193.39611912377026,0.0,-55.600783425070034
1788,0.0,193.0516643383511,0.0,-55.180418258075626
1788,0.0,192.70973890949165,0.0,-54.77536043148426
1788,0.0,192.37031130352423,0.0,-54.37535084799626
1788,0.0,192.0332742468731,0.0,-53.9925229385217
1788,0.0,191.6986089466361,0.0,-53.612702445457046
1788,0.0,191.36622073126415,0.0,-53.24804506561102
1788,0.0,191.03606649831377,0.0,-52.89028964124915
1788,0.0,190.70810203263204,0.0,-52.53961451448342
1788,0.0,190.38224839674731,0.0,-52.2015822694893
1788,0.0,190.05848511023552,0.0,-51.8668282199427
1788,0.0,189.7367368469309,0.0,-51.544138722812534
1788,0.0,189.4169842063567,0.0,-51.2245545669944
1788,0.0,189.0991547336545,0.0,-50.916575167671546
1788,0.0,188.78323280252877,0.0,-50.611096626081725
1788,0.0,188.46914853659365,0.0,-50.31680994295582
1788,0.0,188.15688798301065,0.0,-50.02475615939631
1788,0.0,187.84638491630642,0.0,-49.74330951681069
1788,0.0,187.53762756289254,0.0,-49.46374677570076
1788,0.0,187.23053233961397,0.0,-49.19757208351468
1788,0.0,186.9251109331846,0.0,-48.9295230023532
1788,0.0,186.62128167018014,0.0,-48.674556182289436
1788,0.0,186.31899138686927,0.0,-48.42810436362693
1788,0.0,186.01823344791185,0.0,-48.18271357521618
1788,0.0,185.7189748710377,0.0,-47.942604747911474
1788,0.0,185.42120886865231,0.0,-47.703581421155626
1788,0.0,185.1248603514855,0.0,-47.476585911600225
1788,0.0,184.8299277217541,0.0,-47.24984456816857
1788,0.0,184.53638216330322,0.0,-47.02771795737857
1788,0.0,184.24422009370443,0.0,-46.80616352917651
1788,0.0,183.9533921285591,0.0,-46.592519080000685
1788,0.0,183.6638965401422,0.0,-46.379149754056805
1788,0.0,183.37566515899195,0.0,-46.176700008330755
1788,0.0,183.0887199053588,0.0,-45.97073688930601
1788,0.0,182.803015805098,0.0,-45.77197739023612
1788,0.0,182.51851272493658,0.0,-45.57964602317532
1788,0.0,182.23518869396932,0.0,-45.390833080803716
1788,0.0,181.95302862607534,0.0,-45.20443559907251
