n.id_cell,n.co2_column,n.Ts,n.insol,n.energy
333,0.0,228.25298301836114,164.3077032707681,-0.9545394417555536
333,0.0,228.24723128775872,164.3077032707681,-0.9397860544158749
333,0.0,228.24141550036984,164.27767048025098,-0.9502524129420056
333,0.0,228.23568129549406,164.27767048025098,-0.9369224930617167
333,0.0,228.23014126960663,164.24624364458955,-0.9051952238386961
333,0.0,228.2243965064542,164.24624364458955,-0.938647629689908
333,0.0,228.21857959691857,164.21348761358797,-0.9504357626029476
333,0.0,228.21284912322707,164.21348761358797,-0.936312847862681
333,0.0,228.20730187737865,164.17947166616023,-0.9063749068114697
333,0.0,228.20154978371244,164.17947166616023,-0.9398453760933164
333,0.0,228.19571405515313,164.14426937089794,-0.9535106381901269
333,0.0,228.18996203416188,164.14426937089794,-0.9398335015962029
333,0.0,228.1843810064802,164.10795844205407,-0.9118945839261458
333,0.0,228.1784120366861,164.07062059126145,-0.9752811735263198
333,0.0,228.172538555262,164.07062059126145,-0.9596791495971158
333,0.0,228.1665606168157,164.03234137530515,-0.9767465784359959
333,0.0,228.16094908749568,164.03234137530515,-0.9168783038433733
333,0.0,228.15492844081066,163.99321004026618,-0.9837247576882755
333,0.0,228.14900576649777,163.99321004026618,-0.9677168679967212
333,0.0,228.14297243187278,163.95331936235513,-0.9857978640046606
333,0.0,228.13702832014752,163.95331936235513,-0.971219567019352
333,0.0,228.13097052326705,163.91276548574905,-0.9897947978241463
333,0.0,228.1250025623752,163.91276548574905,-0.9751163271001722
333,0.0,228.11919998722826,163.87164775774613,-0.9480936399379452
333,0.0,228.11318819853915,163.87164775774613,-0.982277433118863
333,0.0,228.10706822712234,163.83006856154535,-0.9999536119677007
333,0.0,228.10083419719084,163.78813314695836,-1.0185898466795202
333,0.0,228.0950194694545,163.78813314695836,-0.9500792743211246
333,0.0,228.08908035797919,163.7459494593517,-0.970402566801955
333,0.0,228.08287011894203,163.7459494593517,-1.0147026078158983
333,0.0,228.07655361700654,163.7036279671167,-1.0320651021415348
333,0.0,228.07033276540585,163.7036279671167,-1.016436614480049
333,0.0,228.06399515041437,163.66128148795443,-1.0355148039729658
333,0.0,228.05799452398094,163.66128148795443,-0.9804536112218288
333,0.0,228.05162264065913,163.61902501426025,-1.0411139707585642
333,0.0,228.0453556015598,163.61902501426025,-1.023983276537764
333,0.0,228.0389737628912,163.5769755378819,-1.0427405935464766
333,0.0,228.0326925734981,163.5769755378819,-1.0262953195850866
333,0.0,228.02630223848334,163.53525187452132,-1.0441288274877585
333,0.0,228.01980578424008,163.49397448803975,-1.0614678473328023
333,0.0,228.0134067375933,163.49397448803975,-1.0455522373894286
333,0.0,228.00690513964778,163.4532653149184,-1.062308286495113
333,0.0,228.00050049548582,163.4532653149184,-1.0464668258977232
333,0.0,227.9939920242108,163.41324758911895,-1.063431332697331
333,0.0,227.9875805773876,163.41324758911895,-1.047578325479726
333,0.0,227.98106971045053,163.37404566757778,-1.0638227644129958
333,0.0,227.97466013526318,163.37404566757778,-1.0472725153847418
333,0.0,227.96815927363798,163.33578485655977,-1.0621879777339782
333,0.0,227.96175889086953,163.33578485655977,-1.0457705488149367
333,0.0,227.95526808124183,163.2985912390873,-1.060545563005075
333,0.0,227.94887331430084,163.2985912390873,-1.044852968227323
333,0.0,227.94239432228707,163.2625915036509,-1.058614660893112
333,0.0,227.9358415185475,163.22791277439703,-1.0706748972546987
333,0.0,227.92938730951624,163.22791277439703,-1.0545653228823488
333,0.0,227.9228670675043,163.19468244297985,-1.0653545754858924
333,0.0,227.91644687980298,163.19468244297985,-1.0490065139561249
333,0.0,227.9099635825936,163.16302800225202,-1.0593180948795378
333,0.0,227.90357527290172,163.16302800225202,-1.043797906185545
333,0.0,227.897135968384,163.1330768819611,-1.0521300464539909
333,0.0,227.89079478941397,163.1330768819611,-1.036097129111709
333,0.0,227.8844062639104,163.10495628660598,-1.0438331680632125
333,0.0,227.87811054125146,163.10495628660598,-1.0286699371588837
333,0.0,227.87177646426645,163.07879303559858,-1.0349367224575383
333,0.0,227.86553422455273,163.07879303559858,-1.0199312583983906
333,0.0,227.85926316731133,163.0547134058656,-1.0246398083131143
333,0.0,227.85297986844748,163.03284297701484,-1.026639989969229
333,0.0,227.8467868436025,163.03284297701484,-1.0118899486572026
333,0.0,227.8405863100151,163.01330647917973,-1.0131168161666932
333,0.0,227.8344747071887,163.01330647917973,-0.9985862522832891
333,0.0,227.8283666565431,162.99622764364668,-0.9980058547944088
333,0.0,227.82235019871285,162.99622764364668,-0.9830403328492472
333,0.0,227.81635264589664,162.98172905635982,-0.9799514071377174
333,0.0,227.81044018674223,162.98172905635982,-0.9660477940842516
333,0.0,227.8048334054178,162.96993201438684,-0.9161025199327519
333,0.0,227.79900927194663,162.96993201438684,-0.9516160949873055
